Unnamed: 0,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,relationships.league.data.id,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.hr_20,attributes.today,attributes.discount_percentage,relationships.duration.data.type,relationships.duration.data.id
338,projection,2745032,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,14,True,2024-07-14T10:18:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:24-04:00,,league,new_player,64802,projection_type,2,stat_type,32,True,,,,
1165,projection,2745473,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.0,standard,Single Stat,111,True,2024-07-14T12:10:00-04:00,Strokes,1,pre_game,,2024-07-13T23:23:23-04:00,,league,new_player,67686,projection_type,2,stat_type,82,True,,,,
404,projection,2745036,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,18,True,2024-07-14T07:24:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:26-04:00,,league,new_player,64535,projection_type,2,stat_type,32,True,,,,
1167,projection,2745453,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,5.5,standard,Single Stat,111,True,2024-07-14T12:10:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:24:08-04:00,,league,new_player,67686,projection_type,2,stat_type,32,True,,,,
201,projection,2745052,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.0,standard,Single Stat,8,True,2024-07-14T05:14:00-04:00,Strokes,1,pre_game,,2024-07-13T20:30:57-04:00,,league,new_player,124235,projection_type,2,stat_type,82,True,True,,,
1169,projection,2745454,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,5.5,standard,Single Stat,112,True,2024-07-14T11:15:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:26:52-04:00,,league,new_player,94184,projection_type,2,stat_type,32,True,,,,
1170,projection,2745474,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.0,standard,Single Stat,112,True,2024-07-14T11:15:00-04:00,Strokes,1,pre_game,,2024-07-13T23:11:32-04:00,,league,new_player,94184,projection_type,2,stat_type,82,True,,,,
1171,projection,2745455,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,4.5,standard,Single Stat,113,True,2024-07-14T10:55:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:32:05-04:00,,league,new_player,78902,projection_type,2,stat_type,32,True,,,,
1172,projection,2745475,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.5,standard,Single Stat,113,True,2024-07-14T10:55:00-04:00,Strokes,1,pre_game,,2024-07-13T22:26:18-04:00,,league,new_player,78902,projection_type,2,stat_type,82,True,,,,
1175,projection,2745476,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.0,standard,Single Stat,114,True,2024-07-14T09:40:00-04:00,Strokes,1,pre_game,,2024-07-13T22:23:58-04:00,,league,new_player,145290,projection_type,2,stat_type,82,True,,,,
1176,projection,2745456,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,5.5,standard,Single Stat,114,True,2024-07-14T09:40:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:26:52-04:00,,league,new_player,145290,projection_type,2,stat_type,32,True,,,,
150,projection,2745050,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.0,standard,Single Stat,6,True,2024-07-14T06:49:00-04:00,Strokes,1,pre_game,,2024-07-13T20:46:55-04:00,,league,new_player,64522,projection_type,2,stat_type,82,True,,,,
1179,projection,2745457,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,5.5,standard,Single Stat,115,True,2024-07-14T10:15:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:17:55-04:00,,league,new_player,66962,projection_type,2,stat_type,32,True,,,,
1180,projection,2745477,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.0,standard,Single Stat,115,True,2024-07-14T10:15:00-04:00,Strokes,1,pre_game,,2024-07-13T23:06:15-04:00,,league,new_player,66962,projection_type,2,stat_type,82,True,,,,
1181,projection,2745478,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,69.0,standard,Single Stat,116,True,2024-07-14T10:15:00-04:00,Strokes,1,pre_game,,2024-07-13T22:23:39-04:00,,league,new_player,88057,projection_type,2,stat_type,82,True,,,,
1183,projection,2745458,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,4.5,standard,Single Stat,116,True,2024-07-14T10:15:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:44:15-04:00,,league,new_player,88057,projection_type,2,stat_type,32,True,,,,
613,projection,2745073,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,68.5,standard,Single Stat,29,True,2024-07-14T07:04:00-04:00,Strokes,1,pre_game,,2024-07-13T20:36:25-04:00,,league,new_player,64790,projection_type,2,stat_type,82,True,,,,
1158,projection,2745472,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.5,standard,Single Stat,110,True,2024-07-14T12:55:00-04:00,Strokes,1,pre_game,,2024-07-13T22:23:01-04:00,,league,new_player,94514,projection_type,2,stat_type,82,True,,,,
141,projection,2745049,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.0,standard,Single Stat,5,True,2024-07-14T09:45:00-04:00,Strokes,1,pre_game,,2024-07-13T20:33:55-04:00,,league,new_player,64544,projection_type,2,stat_type,82,True,,,,
1132,projection,2745482,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,67.5,standard,Single Stat,105,True,2024-07-14T11:40:00-04:00,Strokes,1,pre_game,,2024-07-13T22:33:31-04:00,,league,new_player,199831,projection_type,2,stat_type,82,True,,,,
1137,projection,2745468,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.0,standard,Single Stat,106,True,2024-07-14T14:20:00-04:00,Strokes,1,pre_game,,2024-07-13T22:21:38-04:00,,league,new_player,65973,projection_type,2,stat_type,82,True,,,,
1099,projection,2745462,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,67.5,standard,Single Stat,100,True,2024-07-14T14:50:00-04:00,Strokes,1,pre_game,,2024-07-13T22:30:57-04:00,,league,new_player,125407,projection_type,2,stat_type,82,True,,,,
1139,projection,2745449,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,5.5,standard,Single Stat,106,True,2024-07-14T14:20:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:39:30-04:00,,league,new_player,65973,projection_type,2,stat_type,32,True,,,,
518,projection,2745041,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,26,True,2024-07-14T06:29:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:28-04:00,,league,new_player,64799,projection_type,2,stat_type,32,True,,,,
516,projection,2745210,,2024-07-10T18:51:00-04:00,,Erik Van Rooyen,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,26,True,2024-07-14T06:29:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:29-04:00,,league,new_player,2325,projection_type,2,stat_type,193,True,,,,
1146,projection,2745469,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.0,standard,Single Stat,107,True,2024-07-14T14:20:00-04:00,Strokes,1,pre_game,,2024-07-13T22:24:39-04:00,,league,new_player,63571,projection_type,2,stat_type,82,True,,,,
1147,projection,2745450,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,5.5,standard,Single Stat,107,True,2024-07-14T14:20:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:27:18-04:00,,league,new_player,63571,projection_type,2,stat_type,32,True,,,,
484,projection,2745066,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.5,standard,Single Stat,22,True,2024-07-14T07:54:00-04:00,Strokes,1,pre_game,,2024-07-13T20:36:33-04:00,,league,new_player,124167,projection_type,2,stat_type,82,True,,,,
528,projection,2745211,,2024-07-10T18:51:00-04:00,,Alejandro Del Rey,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,28,True,2024-07-14T07:04:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:29-04:00,,league,new_player,202401,projection_type,2,stat_type,193,True,,,,
426,projection,2745037,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,19,True,2024-07-14T09:34:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:26-04:00,,league,new_player,146158,projection_type,2,stat_type,32,True,,,,
410,projection,2745062,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.5,standard,Single Stat,18,True,2024-07-14T07:24:00-04:00,Strokes,1,pre_game,,2024-07-13T20:35:07-04:00,,league,new_player,64535,projection_type,2,stat_type,82,True,,,,
1161,projection,2745461,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,5.5,standard,Single Stat,110,True,2024-07-14T13:25:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:27:18-04:00,,league,new_player,138049,projection_type,2,stat_type,32,True,,,,
206,projection,2745027,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,5.0,standard,Single Stat,8,True,2024-07-14T05:14:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:22-04:00,,league,new_player,124235,projection_type,2,stat_type,32,True,True,,,
804,projection,2745044,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,34,True,2024-07-14T09:19:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:30-04:00,,league,new_player,141434,projection_type,2,stat_type,32,True,,,,
12,projection,2745197,,2024-07-10T18:51:00-04:00,,Xander Schauffele,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,1,True,2024-07-14T08:59:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:17-04:00,,league,new_player,23,projection_type,2,stat_type,193,True,,,,
818,projection,2745080,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.5,standard,Single Stat,36,True,2024-07-14T07:54:00-04:00,Strokes,1,pre_game,,2024-07-13T20:56:08-04:00,,league,new_player,65283,projection_type,2,stat_type,82,True,,,,
207,projection,2745201,,2024-07-10T18:51:00-04:00,,Tom Kim,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,8,True,2024-07-14T05:14:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:22-04:00,,league,new_player,124235,projection_type,2,stat_type,193,True,True,,,
423,projection,2745063,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,68.0,standard,Single Stat,19,True,2024-07-14T09:34:00-04:00,Strokes,1,pre_game,,2024-07-13T20:35:07-04:00,,league,new_player,146158,projection_type,2,stat_type,82,True,,,,
1130,projection,2745467,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,67.5,standard,Single Stat,105,True,2024-07-14T14:30:00-04:00,Strokes,1,pre_game,,2024-07-13T22:22:01-04:00,,league,new_player,199830,projection_type,2,stat_type,82,True,,,,
390,projection,2745035,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,17,True,2024-07-14T09:19:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:26-04:00,,league,new_player,64188,projection_type,2,stat_type,32,True,,,,
391,projection,2745061,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.5,standard,Single Stat,17,True,2024-07-14T09:19:00-04:00,Strokes,1,pre_game,,2024-07-13T20:35:07-04:00,,league,new_player,64188,projection_type,2,stat_type,82,True,,,,
71,projection,2745198,,2024-07-10T18:51:00-04:00,,Ludvig Aberg,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,3,True,2024-07-14T10:29:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:18-04:00,,league,new_player,10919,projection_type,2,stat_type,193,True,,,,
220,projection,2745028,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,9,True,2024-07-14T10:07:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:22-04:00,,league,new_player,145518,projection_type,2,stat_type,32,True,,,,
72,projection,2745047,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,66.5,standard,Single Stat,3,True,2024-07-14T10:29:00-04:00,Strokes,1,pre_game,,2024-07-13T20:29:37-04:00,,league,new_player,64521,projection_type,2,stat_type,82,True,,,,
353,projection,2745204,,2024-07-10T18:51:00-04:00,,Max Homa,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,15,True,2024-07-14T04:14:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:25-04:00,,league,new_player,67021,projection_type,2,stat_type,193,True,True,,,
293,projection,2745056,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.5,standard,Single Stat,12,True,2024-07-14T05:59:00-04:00,Strokes,1,pre_game,,2024-07-13T21:20:22-04:00,,league,new_player,64520,projection_type,2,stat_type,82,True,True,,,
120,projection,2745048,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,66.5,standard,Single Stat,4,True,2024-07-14T10:40:00-04:00,Strokes,1,pre_game,,2024-07-13T20:42:04-04:00,,league,new_player,126066,projection_type,2,stat_type,82,True,,,,
326,projection,2745058,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.5,standard,Single Stat,14,True,2024-07-14T10:18:00-04:00,Strokes,1,pre_game,,2024-07-13T20:35:37-04:00,,league,new_player,64802,projection_type,2,stat_type,82,True,,,,
321,projection,2745203,,2024-07-10T18:51:00-04:00,,Aaron Rai,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,13,True,2024-07-14T07:14:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:24-04:00,,league,new_player,62444,projection_type,2,stat_type,193,True,,,,
320,projection,2745057,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.5,standard,Single Stat,13,True,2024-07-14T10:40:00-04:00,Strokes,1,pre_game,,2024-07-13T20:30:18-04:00,,league,new_player,68865,projection_type,2,stat_type,82,True,,,,
312,projection,2745031,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,13,True,2024-07-14T10:40:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:24-04:00,,league,new_player,68865,projection_type,2,stat_type,32,True,,,,
250,projection,2745029,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,5.0,standard,Single Stat,10,True,2024-07-14T08:29:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:23-04:00,,league,new_player,64190,projection_type,2,stat_type,32,True,,,,
277,projection,2745030,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,11,True,2024-07-14T07:14:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:23-04:00,,league,new_player,63570,projection_type,2,stat_type,32,True,,,,
360,projection,2745033,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,5.0,standard,Single Stat,15,True,2024-07-14T06:29:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:25-04:00,,league,new_player,67021,projection_type,2,stat_type,32,True,,,,
686,projection,2745213,,2024-07-10T18:51:00-04:00,,Rasmus Hojgaard,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,30,True,2024-07-14T08:29:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:29-04:00,,league,new_player,126958,projection_type,2,stat_type,193,True,,,,
263,projection,2745055,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.0,standard,Single Stat,11,True,2024-07-14T07:14:00-04:00,Strokes,1,pre_game,,2024-07-13T20:30:58-04:00,,league,new_player,63570,projection_type,2,stat_type,82,True,,,,
258,projection,2745202,,2024-07-10T18:51:00-04:00,,Sungjae Im,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,10,True,2024-07-14T08:29:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:22-04:00,,league,new_player,536,projection_type,2,stat_type,193,True,,,,
257,projection,2745054,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.0,standard,Single Stat,10,True,2024-07-14T08:29:00-04:00,Strokes,1,pre_game,,2024-07-13T20:32:35-04:00,,league,new_player,64190,projection_type,2,stat_type,82,True,,,,
532,projection,2745072,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,68.5,standard,Single Stat,28,True,2024-07-14T09:09:00-04:00,Strokes,1,pre_game,,2024-07-13T20:48:25-04:00,,league,new_player,202401,projection_type,2,stat_type,82,True,,,,
1162,projection,2745481,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.0,standard,Single Stat,110,True,2024-07-14T13:25:00-04:00,Strokes,1,pre_game,,2024-07-13T22:23:01-04:00,,league,new_player,138049,projection_type,2,stat_type,82,True,,,,
515,projection,2745070,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,68.0,standard,Single Stat,26,True,2024-07-14T06:29:00-04:00,Strokes,1,pre_game,,2024-07-13T20:44:01-04:00,,league,new_player,64799,projection_type,2,stat_type,82,True,,,,
420,projection,2745205,,2024-07-10T18:51:00-04:00,,Antoine Rozner,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,19,True,2024-07-14T09:34:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:27-04:00,,league,new_player,146158,projection_type,2,stat_type,193,True,,,,
1152,projection,2745451,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,5.5,standard,Single Stat,108,True,2024-07-14T13:45:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:27:18-04:00,,league,new_player,145624,projection_type,2,stat_type,32,True,,,,
504,projection,2745040,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,5.0,standard,Single Stat,24,True,2024-07-14T10:18:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:28-04:00,,league,new_player,67019,projection_type,2,stat_type,32,True,,,,
808,projection,2745078,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,68.5,standard,Single Stat,34,True,2024-07-14T09:19:00-04:00,Strokes,1,pre_game,,2024-07-13T23:11:27-04:00,,league,new_player,141434,projection_type,2,stat_type,82,True,,,,
162,projection,2745025,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,5.0,standard,Single Stat,6,True,2024-07-14T06:49:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:20-04:00,,league,new_player,64522,projection_type,2,stat_type,32,True,,,,
168,projection,2745026,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,5.0,standard,Single Stat,7,True,2024-07-14T06:39:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:21-04:00,,league,new_player,87168,projection_type,2,stat_type,32,True,,,,
814,projection,2745079,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,68.0,standard,Single Stat,35,True,2024-07-14T08:29:00-04:00,Strokes,1,pre_game,,2024-07-13T20:49:07-04:00,,league,new_player,141433,projection_type,2,stat_type,82,True,,,,
476,projection,2745208,,2024-07-10T18:51:00-04:00,,Corey Conners,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,22,True,2024-07-14T07:54:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:28-04:00,,league,new_player,3371,projection_type,2,stat_type,193,True,,,,
1189,projection,2745480,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,69.5,standard,Single Stat,118,True,2024-07-14T09:00:00-04:00,Strokes,1,pre_game,,2024-07-13T22:23:39-04:00,,league,new_player,64803,projection_type,2,stat_type,82,True,,,,
1124,projection,2745466,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,68.0,standard,Single Stat,104,True,2024-07-14T14:40:00-04:00,Strokes,1,pre_game,,2024-07-13T22:22:01-04:00,,league,new_player,202480,projection_type,2,stat_type,82,True,,,,
1191,projection,2745460,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,4.5,standard,Single Stat,118,True,2024-07-14T09:00:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:32:05-04:00,,league,new_player,64803,projection_type,2,stat_type,32,True,,,,
472,projection,2745038,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,4.5,standard,Single Stat,22,True,2024-07-14T07:54:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:15:28-04:00,,league,new_player,124167,projection_type,2,stat_type,32,True,,,,
1122,projection,2745448,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,5.5,standard,Single Stat,104,True,2024-07-14T14:40:00-04:00,Birdies Or Better,1,pre_game,,2024-07-13T22:24:34-04:00,,league,new_player,202480,projection_type,2,stat_type,32,True,,,,
189,projection,2745051,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.5,standard,Single Stat,7,True,2024-07-14T06:39:00-04:00,Strokes,1,pre_game,,2024-07-13T20:32:03-04:00,,league,new_player,87168,projection_type,2,stat_type,82,True,,,,
62,projection,2745046,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,66.0,standard,Single Stat,2,True,2024-07-14T08:59:00-04:00,Strokes,1,pre_game,,2024-07-13T20:30:58-04:00,,league,new_player,64526,projection_type,2,stat_type,82,True,,,,
597,projection,2745212,,2024-07-10T18:51:00-04:00,,Charley Hoffman,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,0.0,standard,Single Stat,29,True,2024-07-14T05:04:00-04:00,Birdies or Better Matchup,1,pre_game,,2024-07-13T22:15:29-04:00,,league,new_player,224,projection_type,2,stat_type,193,True,True,,,
1118,projection,2745465,,2024-07-10T18:51:00-04:00,,Champions at Keene Trace RD 4,,,cf255b74-d204-4b16-bb03-bf0900c4e9e6,False,67.5,standard,Single Stat,103,True,2024-07-14T14:30:00-04:00,Strokes,1,pre_game,,2024-07-13T22:22:01-04:00,,league,new_player,202431,projection_type,2,stat_type,82,True,,,,
796,projection,2745076,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,68.5,standard,Single Stat,32,True,2024-07-14T05:04:00-04:00,Strokes,1,pre_game,,2024-07-13T20:44:12-04:00,,league,new_player,67680,projection_type,2,stat_type,82,True,True,,,
799,projection,2745077,,2024-07-10T18:51:00-04:00,,The Renaissance Club RD 4,,,cfbdcff8-02c5-43b7-97c5-058f059bda0a,False,67.5,standard,Single Stat,33,True,2024-07-14T10:29:00-04:00,Strokes,1,pre_game,,2024-07-13T20:31:32-04:00,,league,new_player,64543,projection_type,2,stat_type,82,True,,,,
